iter	RMSE
530	0.002524134096
531	0.002522641626
532	0.002520555551
533	0.002519677982
534	0.00251863814
535	0.002518278123
536	0.00251638327
537	0.002516093603
538	0.002514617652
539	0.002513609232
540	0.002512994363
541	0.002510681986
542	0.002510103616
543	0.002509277706
544	0.002508068362
545	0.002506759111
546	0.002505039449
547	0.002504405286
548	0.002503928637
549	0.002503054706
550	0.002501543828
551	0.002500517962
552	0.002500120779
553	0.002498726289
554	0.002497462829
555	0.002495671245
556	0.002494831463
557	0.002493412428
558	0.002492916613
559	0.002492484675
560	0.002491928405
561	0.002489740128
562	0.002488656284
563	0.002487436313
564	0.002487122463
565	0.002484750929
566	0.002484419315
567	0.002482099535
568	0.002480991574
569	0.002479993119
570	0.00247819305
571	0.002477320309
572	0.002476938545
573	0.002476003214
574	0.002475319328
575	0.002474568582
576	0.002473680558
577	0.002472613586
578	0.002471058671
579	0.002469693843
580	0.002468317989
581	0.002467400469
582	0.002466932718
583	0.002466518199
584	0.002465488618
585	0.002463706968
586	0.002462563878
587	0.00246190826
588	0.002461699435
589	0.002461356736
590	0.002460820764
591	0.002459865549
592	0.002458579251
593	0.002458071588
594	0.002456573167
595	0.002456255391
596	0.002455958783
597	0.00245480529
598	0.002453610799
599	0.002451584584
600	0.002450903762
601	0.002450436896
602	0.002449440261
603	0.002448857486
604	0.00244703317
605	0.002446794862
606	0.002445658269
607	0.002445275288
608	0.002442040147
609	0.002440508719
610	0.002440057696
611	0.002438882618
612	0.002438597681
613	0.002437357092
614	0.002435889852
615	0.002434278559
616	0.002434062772
617	0.002432148813
618	0.002431435961
619	0.002430986595
620	0.002430702505
621	0.002430376881
622	0.002429976675
623	0.002429171304
624	0.002428763726
625	0.002428017412
626	0.002426919186
627	0.002425369178
628	0.002424604216
629	0.002423912656
630	0.002423703462
631	0.002422925579
632	0.002422656146
633	0.002420552158
634	0.00241973006
635	0.002418634671
636	0.002418118967
637	0.002416179673
638	0.002415682717
639	0.002414460329
640	0.0024134832
641	0.002412875276
642	0.002412609579
643	0.002412329065
644	0.002411381453
645	0.002410873136
646	0.00241061425
647	0.002409860184
648	0.002409620337
649	0.002408907672
650	0.002407437739
651	0.002406445388
652	0.00240380299
653	0.002403344859
654	0.002402305603
655	0.002401864325
656	0.002401416956
657	0.002401216857
658	0.002399792819
659	0.002399377888
660	0.002398423412
661	0.002397219677
662	0.002396829533
663	0.002396245552
664	0.002395838059
665	0.002395602109
666	0.00239451689
667	0.002394150398
668	0.002393920719
669	0.002393089492
670	0.002392866629
671	0.002392605586
672	0.002392276767
673	0.002391899783
674	0.00239097416
675	0.002390691595
676	0.002389701775
677	0.002389557409
678	0.002388095501
679	0.002386328979
680	0.002385884788
681	0.002384317276
682	0.002382761934
683	0.002382411145
684	0.002381655521
685	0.002380728016
686	0.002380226078
687	0.002379486034
688	0.002378117026
689	0.002377964149
690	0.002377477668
691	0.002377064632
692	0.002376785002
693	0.002375540881
694	0.002375098172
695	0.002373656786
696	0.002373207662
697	0.002371583874
698	0.00237140218
699	0.002370782461
700	0.002370043024
701	0.002369340298
702	0.002368752427
703	0.002368513025
704	0.002368113926
705	0.002367894437
706	0.002367640853
707	0.002367096296
708	0.002365737219
709	0.002365546932
710	0.002365327802
711	0.002365098853
712	0.002364132584
713	0.002363417666
714	0.00236248936
715	0.002361938706
716	0.002360416541
717	0.002358907607
718	0.002358586811
719	0.002357899262
720	0.002357460483
721	0.002357210963
722	0.002356995855
723	0.002356612094
724	0.002355923718
725	0.002354367922
726	0.002354305143
727	0.0023539423
728	0.002352153198
729	0.00235173043
730	0.002351514485
731	0.002350607804
732	0.002350406015
733	0.002349917617
734	0.002349295566
735	0.002348434067
736	0.002345557846
737	0.002345115976
738	0.002344859434
739	0.002343293597
740	0.002343099172
741	0.002342785477
742	0.002340996998
743	0.002340655131
744	0.002340232822
745	0.002339552174
746	0.0023391247
747	0.002338405653
748	0.002337922147
749	0.00233618977
750	0.002335740021
751	0.002334944526
752	0.002334715739
753	0.00233452759
754	0.002333351786
755	0.002332280077
756	0.002331241985
757	0.002330499043
758	0.002330324168
759	0.002329588327
760	0.002329327381
761	0.002329126096
762	0.002329063149
763	0.002327195363
764	0.002326362033
765	0.002326127115
766	0.002325929043
767	0.002325743158
768	0.002325104792
769	0.002323063284
770	0.002322319883
771	0.002321448341
772	0.002320879944
773	0.002319514751
774	0.002318787302
775	0.002317913616
776	0.002316279976
777	0.002316049403
778	0.002315353183
779	0.002315140712
780	0.002314538292
781	0.002313963341
782	0.002313205611
783	0.00231151497
784	0.002311245178
785	0.002310733536
786	0.002310018824
787	0.002308436657
788	0.002308256804
789	0.002306246417
790	0.002304602436
791	0.002303917276
792	0.002303486925
793	0.002302122855
794	0.00230131745
795	0.002300993096
796	0.002299669212
797	0.002299264839
798	0.002298668747
799	0.002298179993
800	0.002296488524
801	0.002294676509
802	0.002294485703
803	0.002294059794
804	0.002291449424
805	0.002290807275
806	0.002290405041
807	0.002290144449
808	0.002289924261
809	0.002289033982
810	0.002287502197
811	0.002286763791
812	0.002285983355
813	0.002285809358
814	0.002285638464
815	0.002285252706
816	0.002284855662
817	0.002284674066
818	0.002284035107
819	0.00228390318
820	0.002283243322
821	0.002282493319
822	0.002282052721
823	0.002281540255
824	0.002281376344
825	0.00228052735
826	0.002280077714
827	0.002279767148
828	0.002279470659
829	0.002279053491
830	0.002277334587
831	0.002276332839
832	0.002274655537
833	0.002274244631
834	0.002273527997
835	0.002273152647
836	0.002272827991
837	0.002271166047
838	0.002270729702
839	0.002270094316
840	0.002269525721
841	0.002269251636
842	0.002268271246
843	0.002267744335
844	0.002267006199
845	0.002266739351
846	0.002265988574
847	0.002264352481
848	0.002263977508
849	0.00226381323
850	0.002263405135
851	0.002262455763
852	0.002260816401
853	0.002260306854
854	0.002259863117
855	0.002259649457
856	0.002259097173
857	0.002258416044
858	0.002257305494
859	0.002256645336
860	0.002255832274
861	0.002255665071
862	0.002255174304
863	0.00225511218
864	0.00225474668
865	0.002254269089
866	0.002253923107
867	0.002253283894
868	0.002252819258
869	0.002251761855
870	0.002251021809
871	0.002250628531
872	0.002249904374
873	0.002249714532
874	0.002248109307
875	0.002248052095
876	0.002247441785
877	0.002246997567
878	0.002246114528
879	0.00224448429
880	0.002244235618
881	0.002243795187
882	0.002243582349
883	0.002242769765
884	0.002242153117
885	0.002241380182
886	0.00224095129
887	0.00224055981
888	0.002240398713
889	0.002240198031
890	0.002239410965
891	0.002238400611
892	0.002237941899
893	0.002237094871
894	0.002235901577
895	0.002235441054
896	0.002233949359
897	0.002233369694
898	0.002231535285
899	0.002230888742
900	0.002230650443
901	0.002230475049
902	0.002230068609
903	0.002228577936
904	0.002227951934
905	0.002227715316
906	0.002227115967
907	0.002226911332
908	0.002226344443
909	0.002224894378
910	0.002223111132
911	0.002222319874
912	0.002221771355
913	0.002221365318
914	0.002220057412
915	0.002219460443
916	0.002219054318
917	0.002218835841
918	0.002217438317
919	0.002216680824
920	0.002215152879
921	0.002214962554
922	0.002214774005
923	0.002214345015
924	0.002213199764
925	0.002212642807
926	0.002212433372
927	0.002211904266
928	0.00221170322
929	0.002211393313
930	0.00221082331
931	0.002210640107
932	0.002210282421
933	0.002208805251
934	0.00220862001
935	0.002208383905
936	0.002207140288
937	0.002206573519
938	0.002206299102
939	0.00220554437
940	0.00220409603
941	0.002203417221
942	0.002203224105
943	0.002202996785
944	0.002201518254
945	0.002200814888
946	0.00220059627
947	0.002198946868
948	0.002198723903
949	0.002198562305
950	0.002198127734
951	0.002198072822
952	0.002196787448
953	0.002196590808
954	0.002196018648
955	0.002195827358
956	0.002195684217
957	0.002195494861
958	0.002194278729
959	0.002194129911
960	0.002192457888
961	0.002192063554
962	0.002191853071
963	0.002191160767
964	0.002190973525
965	0.002190772656
966	0.00219023402
967	0.002188991099
968	0.002188037666
969	0.002187838316
970	0.002187700458
971	0.002186528459
972	0.002185074449
973	0.002184856253
974	0.002184705473
975	0.002183861826
976	0.00218327438
977	0.002182100921
978	0.002180892092
979	0.002180746457
980	0.002180246596
981	0.002179041966
982	0.002178118117
983	0.002177774839
984	0.002177614788
985	0.002177062893
986	0.002176367291
987	0.002176312951
988	0.002176145151
989	0.002175006828
990	0.002173771344
991	0.002172420891
992	0.002171866245
993	0.002171671601
994	0.002171093852
995	0.002170919768
996	0.002170709444
997	0.002170566565
998	0.002170386164
999	0.002170158593
1000	0.00216997127
1001	0.002169345354
1002	0.002169165279
1003	0.002169114008
1004	0.002168973879
1005	0.002168506443
1006	0.002168329697
1007	0.002167248902
1008	0.002167122944
1009	0.002166901065
1010	0.002166391114
1011	0.002165568411
1012	0.002164854809
1013	0.002163691177
1014	0.002163160866
1015	0.002162990006
1016	0.002162830327
1017	0.00216260431
1018	0.00216140327
1019	0.002160028647
1020	0.002159770295
1021	0.002159006258
1022	0.002158788498
1023	0.002158599668
1024	0.002158171711
1025	0.002158003301
1026	0.002157504359
1027	0.00215697501
1028	0.002156095502
1029	0.002154763863
1030	0.002153766078
1031	0.002153599977
1032	0.0021522451
1033	0.002151829768
1034	0.002151678107
1035	0.002151423362
1036	0.002150017353
1037	0.00214987759
1038	0.002149716214
1039	0.002149589351
1040	0.002148909863
1041	0.002147617816
1042	0.002147335247
1043	0.002147258869
1044	0.002146485416
1045	0.002145990125
1046	0.002144727733
1047	0.00214322479
1048	0.002142914144
1049	0.002142860651
1050	0.002142405754
1051	0.002140942065
1052	0.002140364826
1053	0.002140209441
1054	0.002140049492
1055	0.002139922091
1056	0.002139260692
1057	0.002139116092
1058	0.002138949345
1059	0.002138333974
1060	0.00213819434
1061	0.002137348583
1062	0.002137198254
1063	0.002137056633
1064	0.002137005127
1065	0.002136593522
1066	0.002136320946
1067	0.00213618395
1068	0.002135540388
1069	0.002135275561
1070	0.002134114398
1071	0.002133687053
1072	0.002133536606
1073	0.002133192854
1074	0.002131738229
1075	0.002131421229
1076	0.00213106119
1077	0.002129911501
1078	0.002128707659
1079	0.0021278985
1080	0.002127753293
1081	0.002127363708
1082	0.002126769347
1083	0.002126567114
1084	0.00212544478
1085	0.00212539521
1086	0.002125279003
1087	0.00212486589
1088	0.002124242614
1089	0.002123890772
1090	0.002123774803
1091	0.002122845553
1092	0.00212156891
1093	0.002121209882
1094	0.002120908007
1095	0.002120346236
1096	0.002120224725
1097	0.002119965225
1098	0.002119391732
1099	0.002117950229
1100	0.002117762399
1101	0.002116979651
1102	0.002116842527
1103	0.002116111965
1104	0.002115966198
1105	0.002114841379
1106	0.00211470328
1107	0.002113994706
1108	0.002112804849
1109	0.002111732895
1110	0.002110607564
1111	0.002110468616
1112	0.00210905666
1113	0.002108494729
1114	0.002108332667
1115	0.002108229087
1116	0.002107978112
1117	0.002107684747
1118	0.00210631145
1119	0.002106264667
1120	0.002105541208
1121	0.002105316079
1122	0.002104480123
1123	0.002103427742
1124	0.002103279557
1125	0.002102643154
1126	0.00210225454
1127	0.002102012036
1128	0.002100921014
1129	0.002099590528
1130	0.002099284128
1131	0.002098268943
1132	0.002098119385
1133	0.002097479601
1134	0.002097039579
1135	0.002096899162
1136	0.002096229724
1137	0.002094938036
1138	0.002094795121
1139	0.002094670495
1140	0.002094542291
1141	0.00209432873
1142	0.002094215393
1143	0.002092761094
1144	0.002092641211
1145	0.002092357372
1146	0.002092124339
1147	0.002092073955
1148	0.002091026474
1149	0.002090405049
1150	0.002089806106
1151	0.002089190885
1152	0.002088542694
1153	0.002088157083
1154	0.002088022006
1155	0.002087800596
1156	0.002087672829
1157	0.002087381649
1158	0.002085964808
1159	0.002084770231
1160	0.002083542481
1161	0.002083120353
1162	0.00208307643
1163	0.002082446231
1164	0.002082321824
1165	0.002082202312
1166	0.002082107476
1167	0.002081867684
1168	0.002081522841
1169	0.002081187467
1170	0.002080955293
1171	0.002080826341
1172	0.002079828605
1173	0.002079614721
1174	0.002079516728
1175	0.00207866627
1176	0.002078260362
1177	0.002078215257
1178	0.002077219707
1179	0.00207709509
1180	0.002076419997
1181	0.002076260477
1182	0.002075905187
1183	0.002075283823
1184	0.002073980827
1185	0.002073858527
1186	0.002072548668
1187	0.002072179963
1188	0.002071964575
1189	0.002071847062
1190	0.002071018391
1191	0.002070893647
1192	0.002070762027
1193	0.002069843559
1194	0.002069694643
1195	0.002069593215
1196	0.002069328342
1197	0.002069201596
1198	0.002069079432
1199	0.002068768607
1200	0.002068066654
1201	0.002067095159
1202	0.00206664458
1203	0.002066533778
1204	0.002065516116
1205	0.002064929854
1206	0.002064818953
1207	0.002064675808
1208	0.002063437307
1209	0.002063315205
1210	0.002062914729
1211	0.002062551621
1212	0.002062291337
1213	0.002062112587
1214	0.002061725855
1215	0.002060745857
1216	0.002059797963
1217	0.002059754293
1218	0.00205913173
1219	0.002058787927
1220	0.002058681107
1221	0.002058320868
1222	0.002058073101
1223	0.002057190635
1224	0.002057089454
1225	0.002055893343
1226	0.002054583981
1227	0.002053982728
1228	0.002053170102
1229	0.002053127133
1230	0.002052997659
1231	0.0020527897
1232	0.002052682143
1233	0.002052301924
1234	0.002051588625
1235	0.002051395372
1236	0.002051294563
1237	0.002050930794
1238	0.002050684804
1239	0.002050248021
1240	0.002050127466
1241	0.002049137893
1242	0.002049051762
1243	0.002048936064
1244	0.002048353745
1245	0.002048162054
1246	0.002047825952
1247	0.002047335858
1248	0.002047047525
1249	0.002046911902
1250	0.002046597051
1251	0.002045618284
1252	0.002045172642
1253	0.002044708836
1254	0.002044455962
1255	0.00204436741
1256	0.002042943859
1257	0.002041854222
1258	0.002041073293
1259	0.002039832094
1260	0.002039684324
1261	0.002038703067
1262	0.002038212763
1263	0.002037341259
1264	0.002037239462
1265	0.002036626442
1266	0.002036256006
1267	0.002036144732
1268	0.002035341106
1269	0.002034054096
1270	0.002033816882
1271	0.002032973141
1272	0.00203253191
1273	0.002031198949
1274	0.002030246276
1275	0.002030159249
1276	0.002028154366
1277	0.002026557909
1278	0.002025633657
1279	0.002024335661
1280	0.002024295414
1281	0.002024186638
1282	0.002024056579
1283	0.002022506424
1284	0.002020985208
1285	0.00202075131
1286	0.002019733944
1287	0.002018748992
1288	0.002018456233
1289	0.002017798001
1290	0.00201770347
1291	0.002017469419
1292	0.002017174681
1293	0.002016841023
1294	0.002016143379
1295	0.002016048027
1296	0.002015647585
1297	0.002014718713
1298	0.002013411718
1299	0.002013086384
1300	0.002012722849
1301	0.00201261357
1302	0.002011368727
1303	0.002011230665
1304	0.002010347904
1305	0.002009855826
1306	0.002009521742
1307	0.002008945056
1308	0.002008784066
1309	0.002008704551
1310	0.002007607001
1311	0.002006743937
1312	0.002006361093
1313	0.002005799323
1314	0.002005754896
1315	0.002004691518
1316	0.002003876742
1317	0.002003561328
1318	0.002003121018
1319	0.00200240599
1320	0.00200123575
1321	0.002000323716
1322	0.001999873673
1323	0.001999111275
1324	0.001998767447
1325	0.001998727222
1326	0.001998570114
1327	0.001998317797
1328	0.001997595383
1329	0.001997515198
1330	0.001997399506
1331	0.001996287726
1332	0.001996183137
1333	0.001996080816
1334	0.00199599203
1335	0.001994983878
1336	0.001994160404
1337	0.001993585265
1338	0.001992499518
1339	0.001991801857
1340	0.001991383569
1341	0.001990736481
1342	0.001990085305
1343	0.001990000636
1344	0.001989915056
1345	0.001989148009
1346	0.001989049339
1347	0.001988806054
1348	0.001988106196
1349	0.001987705411
1350	0.001986907206
1351	0.001986499848
1352	0.001985356115
1353	0.001984785612
1354	0.001984483517
1355	0.00198428981
1356	0.001983962563
1357	0.00198392562
1358	0.001983603945
1359	0.001982626712
1360	0.001982548194
1361	0.00198157241
1362	0.001981443203
1363	0.001981168138
1364	0.001980158444
1365	0.001980044338
1366	0.001979267346
1367	0.001978884911
1368	0.001978366215
1369	0.001977744541
1370	0.001976797586
1371	0.001976644191
1372	0.001976353616
1373	0.001976274501
1374	0.001976195054
1375	0.001975883053
1376	0.001975216439
1377	0.00197454446
1378	0.001973894957
1379	0.001973856421
1380	0.001972860081
1381	0.001972053863
1382	0.001971884327
1383	0.001971396305
1384	0.001971159477
1385	0.001970248217
1386	0.001969226174
1387	0.001968673134
1388	0.001968600417
1389	0.00196855855
1390	0.001968493752
1391	0.00196842227
1392	0.001968048072
1393	0.001967587993
1394	0.001967273069
1395	0.001967006581
1396	0.001966640507
1397	0.001965464908
1398	0.001964070287
1399	0.001964007427
1400	0.001963281004
1401	0.001963097263
1402	0.001961776526
1403	0.001961391843
1404	0.001961291253
1405	0.00196117995
1406	0.001960405587
1407	0.001960157267
1408	0.001960066019
1409	0.001959886047
1410	0.001959675782
1411	0.001959518127
1412	0.001959106671
1413	0.001959023884
1414	0.00195897293
1415	0.001958933519
1416	0.00195808832
1417	0.001957429225
1418	0.001957355299
1419	0.001957102468
1420	0.0019569721
1421	0.001956188283
1422	0.001955832469
1423	0.001955477287
1424	0.00195471816
1425	0.001954674182
1426	0.00195435944
1427	0.001954321365
1428	0.001954179616
1429	0.001953434145
1430	0.001953296251
1431	0.001953229734
1432	0.001952357682
1433	0.001951241411
1434	0.001950612106
1435	0.001949838617
1436	0.001949472153
1437	0.001949405134
1438	0.001949315671
1439	0.001949239469
1440	0.001949100108
1441	0.001948803914
1442	0.001947983543
1443	0.001947372138
1444	0.00194683699
1445	0.001946754429
1446	0.001946677681
1447	0.001946339734
1448	0.001945731783
1449	0.001945349337
1450	0.001945272038
1451	0.001944968035
1452	0.001944858515
1453	0.001944789683
1454	0.001944587689
1455	0.001944514684
1456	0.001943841558
1457	0.001943767054
1458	0.00194342622
1459	0.001943346911
1460	0.001943148658
1461	0.001942373869
1462	0.001942291239
1463	0.001942226304
1464	0.001942189504
1465	0.001941561105
1466	0.00194072664
1467	0.001940664317
1468	0.001940308442
1469	0.001939719163
1470	0.001939657139
1471	0.001939271707
1472	0.00193900224
1473	0.001938362507
1474	0.001938318247
1475	0.001937322276
1476	0.001936937235
1477	0.001935870894
1478	0.001935460613
1479	0.001934856357
1480	0.001933842411
1481	0.001933191197
1482	0.001931955235
1483	0.001931911209
1484	0.001931219084
1485	0.001931107862
1486	0.001930671248
1487	0.001930629178
1488	0.001930589254
1489	0.001929695028
1490	0.001929329898
1491	0.001929297135
1492	0.001928471396
1493	0.001928101095
1494	0.001927819596
1495	0.001927736658
1496	0.001927197887
1497	0.001927163541
